,id,title,price,ratio,start,avg_rating,rating_count,low,med,high,want,have,seller,ships_from,label,last_sold,for_sale,url,styles,comment,condition,shipping_cost,hi-low,discount,hi-med,bargain_label
0,1181804324.0,"b'Various - RM12004  (12"", EP)'",10.9,1.04,9.99,4.48,23,10.0,10.49,12.71,140,155,Cyman-Records,Poland,Breakbeat_PL,Sep 20,14,https://www.discogs.com/sell/item/1181804324,['Breakbeat;House'],b'new copy',Mint (M),3.99,2.7100000000000013,-0.41000000000000014,2.2200000000000006,good
1,1171935492.0,"b'Special Request (4) - Spectral Frequency EP (12"", EP)'",13.49,1.07,9.92,4.59,37,5.1,12.59,18.35,123,226,Cyman-Records,Poland,Breakbeat_PL,Aug 20,40,https://www.discogs.com/sell/item/1171935492,['Techno;Breakbeat;BassMusic;Jungle'],b'new copy',Mint (M),3.99,13.250000000000002,-0.9000000000000004,5.7600000000000025,good
2,1164560351.0,"b'Gary Gritness - Rollin\' Zebras (12"")'",11.49,0.95,10.85,4.65,20,11.4,12.06,16.0,114,154,Cyman-Records,Poland,Breakbeat_PL,Aug 20,35,https://www.discogs.com/sell/item/1164560351,['Breakbeat;Electro;Funk'],b'new copy',Mint (M),3.99,4.6,0.5700000000000003,3.94,good
3,1170144520.0,"b'Unknown Artist - CCCP Edits 1 (12"", Unofficial)'",11.95,0.94,11.6,4.61,72,11.94,12.7,15.0,245,361,Cyman-Records,Poland,Breakbeat_PL,Aug 20,38,https://www.discogs.com/sell/item/1170144520,['Breakbeat;House'],b'new copy',Mint (M),3.99,3.0600000000000005,0.75,2.3000000000000007,good
4,1154771945.0,"b'Various - Nuances de Nuit, Vol. 4 (12"", EP)'",12.49,0.94,7.65,4.79,24,11.99,13.24,13.39,137,147,Cyman-Records,Poland,Breakbeat_PL,Aug 20,24,https://www.discogs.com/sell/item/1154771945,['House;Electro;Breakbeat'],b'new copy',Mint (M),3.99,1.4000000000000004,0.75,0.15000000000000036,good
5,1156457522.0,"b'Senator Bongwater, Seafoam - Senator Bongwater vs Seafoam (12"", EP)'",12.99,0.95,11.9,4.93,15,12.99,13.61,17.0,174,138,Cyman-Records,Poland,Breakbeat_PL,Aug 20,16,https://www.discogs.com/sell/item/1156457522,['Breakbeat;Minimal'],b'new copy',Mint (M),3.99,4.01,0.6199999999999992,3.390000000000001,good
6,1155904517.0,"b'Aphex Twin - Windowlicker (12"", Single, RE)'",13.95,1.09,9.88,4.66,186,8.49,12.74,13.9,647,1905,Cyman-Records,Poland,Breakbeat_PL,Aug 20,76,https://www.discogs.com/sell/item/1155904517,['Abstract;Electro;Experimental;IDM;Glitch;Breakbeat'],b'new copy / sealed',Mint (M),3.99,5.41,-1.2099999999999989,1.16,good
7,1152185788.0,"b'COMPUTER DATA - Baum EP (12"", EP)'",12.99,1.02,10.0,4.77,31,11.03,12.68,17.65,139,158,Cyman-Records,Poland,Breakbeat_PL,Aug 20,12,https://www.discogs.com/sell/item/1152185788,['DeepHouse;Breakbeat'],b'new copy',Mint (M),3.99,6.619999999999999,-0.3100000000000005,4.969999999999999,good
8,1121137187.0,"b'Koga (95) - ORKL-0114-Series 03 (12"")'",12.95,1.0,9.94,4.93,15,12.13,12.99,14.9,113,129,Cyman-Records,Poland,Breakbeat_PL,Aug 20,25,https://www.discogs.com/sell/item/1121137187,['Breakbeat;Bleep'],b'new copy',Mint (M),3.99,2.77,0.040000000000000924,1.91,good
9,1137753537.0,"b'Supreems - Close Your Eyes (And Feel) EP (12"", EP)'",13.9,0.99,11.0,4.82,49,13.89,13.99,23.99,233,242,Cyman-Records,Poland,Breakbeat_PL,Aug 20,9,https://www.discogs.com/sell/item/1137753537,['House;Breakbeat'],b'new copy',Mint (M),3.99,10.099999999999998,0.08999999999999986,9.999999999999998,good
10,1137785601.0,"b'Unknown Artist - CCCP Edits 2 (12"", Unofficial)'",11.95,0.93,9.95,4.76,21,10.5,12.86,15.0,100,181,Cyman-Records,Poland,Breakbeat_PL,Aug 20,38,https://www.discogs.com/sell/item/1137785601,['Breakbeat;House'],b'new copy',Mint (M),3.99,4.5,0.91,2.140000000000001,good
11,1081707737.0,"b'Robbenspierre - THREADS003 (12"", W/Lbl)'",10.49,0.89,5.51,4.52,25,7.5,11.75,14.9,149,120,Cyman-Records,Poland,Breakbeat_PL,Aug 20,17,https://www.discogs.com/sell/item/1081707737,['TechHouse;Breakbeat'],b'new copy',Mint (M),3.99,7.4,1.2599999999999998,3.1500000000000004,good
12,1067071792.0,b'Ramzi - Multiquest Niveau 1: Camoufl\xc3\xa9 (LP)',18.9,1.04,7.95,4.73,44,16.15,18.2,23.24,173,204,Cyman-Records,Poland,Breakbeat_PL,Aug 20,33,https://www.discogs.com/sell/item/1067071792,['Downtempo;Leftfield;House;Breakbeat'],b'new copy',Mint (M),3.99,7.09,-0.6999999999999993,5.039999999999999,good
13,1098528161.0,"b'Soul Connection - Street Soul (LP, Comp, RM)'",22.9,0.89,20.45,4.81,21,23.9,25.63,30.49,159,111,Cyman-Records,Poland,Breakbeat_PL,Aug 20,31,https://www.discogs.com/sell/item/1098528161,['RnB/Swing;Breakbeat;House'],b'new copy',Mint (M),3.99,6.59,2.7300000000000004,4.859999999999999,good
14,1041138047.0,"b'Lone (2) - Not Seeing Is A Flower (12"")'",6.9,0.61,6.9,4.73,37,9.44,11.37,12.71,116,197,Cyman-Records,Poland,Breakbeat_PL,Aug 20,14,https://www.discogs.com/sell/item/1041138047,['Techno;Breakbeat;House;Acid;TripHop'],b'new copy',Mint (M),3.99,3.2700000000000014,4.469999999999999,1.3400000000000016,very nice
15,1098612143.0,"b'Roza Terenzi - Modern Bliss (2xLP, Album)'",24.95,1.04,19.9,4.72,54,19.9,24.04,33.63,473,307,Cyman-Records,Poland,Breakbeat_PL,Sep 20,44,https://www.discogs.com/sell/item/1098612143,['House;Breakbeat;ProgressiveHouse;Techno;Electro'],b'new copy',Mint (M),3.99,13.730000000000004,-0.91,9.590000000000003,good
16,1068988104.0,"b'Milz* & Hitek (3) - Productions (12"", EP)'",10.49,0.81,9.8,4.74,35,11.8,12.99,13.96,183,121,Cyman-Records,Poland,Breakbeat_PL,Jul 20,17,https://www.discogs.com/sell/item/1068988104,['Electro;Breakbeat;ProgressiveHouse'],b'new copy',Mint (M),3.99,2.16,2.5,0.9700000000000006,very nice
17,1068975342.0,"b'Flora FM - Apricot EP (12"")'",8.9,0.77,8.83,4.67,18,10.98,11.59,12.9,133,107,Cyman-Records,Poland,Breakbeat_PL,Aug 20,24,https://www.discogs.com/sell/item/1068975342,['House;Breakbeat;Techno'],b'new copy',Mint (M),3.99,1.92,2.6899999999999995,1.3100000000000005,very nice
18,1182573185.0,"b'DJ D**kline And Red Polo* - No Other Booty / Get Down (12"", Unofficial)'",25.0,1.76,15.29,4.23,22,11.0,14.18,21.49,101,145,djburnpl,Poland,Breakbeat_PL,Aug 20,5,https://www.discogs.com/sell/item/1182573185,['Breakbeat;Breaks;Electro'],b'very good+ condition. generic white cover',Very Good Plus (VG+),10.0,10.489999999999998,-10.82,7.309999999999999,overpriced
19,1086522568.0,"b'D.J. Wax - Lostwax EP (12"", EP, Ltd, Red)'",17.0,1.1,13.99,4.56,43,9.95,15.45,22.07,133,239,MusicDepot,Poland,Breakbeat_PL,Jul 20,7,https://www.discogs.com/sell/item/1086522568,['Hardcore;Breakbeat;Jungle'],b'ask 4 pic. cheap tracked shipping',Near Mint (NM or M-),4.5,12.12,-1.5500000000000007,6.620000000000001,good
20,1181198755.0,"b'Caustic 14 - Basic Moves 12 (2x12"", EP)'",24.0,1.09,17.65,4.85,26,19.99,21.95,27.9,191,106,k-wax_records,Poland,Breakbeat_PL,Sep 20,19,https://www.discogs.com/sell/item/1181198755,['Breakbeat;Electro;Techno;Jungle'],b'0',Mint (M),4.0,7.91,-2.0500000000000007,5.9499999999999975,good
21,1146195669.0,"b'Q Bass* - Hardcore Will Never Die (12"")'",15.29,3.72,4.99,4.36,22,1.1,4.11,14.35,120,153,bestShopfromPoland,Poland,Breakbeat_PL,Jul 20,11,https://www.discogs.com/sell/item/1146195669,['Breakbeat;Hardcore'],b'0',Near Mint (NM or M-),3.5,13.25,-11.18,10.239999999999998,greedy
22,973729646.0,"b'Da Juice - Hear The Angels (7"")'",20.0,2.11,14.99,5.0,3,4.5,9.5,24.95,121,29,bestShopfromPoland,Poland,Breakbeat_PL,Aug 20,6,https://www.discogs.com/sell/item/973729646,['Breakbeat'],b'0',Near Mint (NM or M-),3.5,20.45,-10.5,15.45,overpriced
23,561318641.0,"b'Silver Bullet - 20 Seconds To Comply (Strychnine Remix) (12"", Single)'",2.5,1.01,1.1,4.25,51,0.99,2.48,6.99,147,470,bestShopfromPoland,Poland,Breakbeat_PL,Aug 20,56,https://www.discogs.com/sell/item/561318641,['Breakbeat;Britcore'],b'record is close to nm.',Very Good Plus (VG+),3.5,6.0,-0.02000000000000001,4.51,good
24,1180908212.0,"b'Dream Frequency Featuring Debbie Sharp - Take Me (12"")'",7.73,0.62,3.4,4.45,165,3.31,12.5,20.16,488,941,BassKitchenRecords,Poland,Breakbeat_PL,Aug 20,18,https://www.discogs.com/sell/item/1180908212,['Breakbeat;Hardcore;House'],b'old skool ravey breakbeats prodigy style. vinyl in great shape. sleeve has some egde / storage wear.',Very Good Plus (VG+),0.0,16.85,4.77,7.66,very nice
25,1134995876.0,"b'Rising Sun (7) - Lament EP (12"", EP)'",12.0,1.51,5.0,4.81,27,6.61,7.95,13.5,128,119,spertusiak85,Poland,Breakbeat_PL,Apr 20,10,https://www.discogs.com/sell/item/1134995876,['Breakbeat;House'],"b""perfect condition! there's some dust on record. no marks!""",Near Mint (NM or M-),6.0,6.89,-4.05,5.55,expensive
26,1137050747.0,"b'Run Tings - Fires Burning / Tribe Vibes (Remixes) (12"")'",20.0,4.82,4.18,4.27,97,2.76,4.15,10.48,207,551,spertusiak85,Poland,Breakbeat_PL,Sep 20,26,https://www.discogs.com/sell/item/1137050747,['Breakbeat;Hardcore'],b'closely to near mint condition! record was professional washed before listed! comes in original sleeve! %%%selling entire collection%%%',Very Good Plus (VG+),6.0,7.7200000000000015,-15.85,6.33,greedy
27,1125653064.0,"b'Vernons Wonderland* - Vernons Wonderland (12"")'",7.0,3.63,0.55,4.42,38,1.1,1.93,9.99,103,222,spertusiak85,Poland,Breakbeat_PL,Sep 20,20,https://www.discogs.com/sell/item/1125653064,['Breakbeat;ProgressiveTrance'],b'solid very good plus condition!',Very Good Plus (VG+),6.0,8.89,-5.07,8.06,greedy
28,1084613761.0,"b'Blame - Music Takes You Remix EP (2x12"", EP)'",20.0,2.71,7.0,4.3,50,2.5,7.39,16.56,267,340,spertusiak85,Poland,Breakbeat_PL,Aug 20,11,https://www.discogs.com/sell/item/1084613761,['Breakbeat;Hardcore;DrumnBass'],b'very close to near mint condition!',Very Good Plus (VG+),6.0,14.06,-12.61,9.169999999999998,greedy
29,1099910937.0,"b'Brothomstates - Qtio (12"")'",14.0,3.08,5.5,4.37,164,2.2,4.55,24.65,240,720,spertusiak85,Poland,Breakbeat_PL,Jul 20,11,https://www.discogs.com/sell/item/1099910937,['Breakbeat;IDM'],b'very close to near mint condition!',Very Good Plus (VG+),6.0,22.45,-9.45,20.1,greedy
30,1112829460.0,"b'The Art Of Noise - Instruments Of Darkness (All Of Us Are One People) (The Prodigy Mix) (12"", Single)'",8.0,3.23,0.85,4.02,125,1.1,2.48,11.34,165,787,spertusiak85,Poland,Breakbeat_PL,Sep 20,50,https://www.discogs.com/sell/item/1112829460,['Breakbeat;House'],b'solid very good plus! tunes sounds superb! records was professional washed before listed! comes in damaged sleeve! %%%selling entire collection%%%',Very Good Plus (VG+),6.0,10.24,-5.52,8.86,greedy
31,1127302591.0,"b'Kaotic Chemistry - Five In One Night (12"", EP)'",30.0,2.97,5.0,4.2,123,5.52,10.1,22.08,443,593,spertusiak85,Poland,Breakbeat_PL,Sep 20,21,https://www.discogs.com/sell/item/1127302591,['Breakbeat;Hardcore'],b'closely to near mint condition! record was professional washed before listed! comes in original sleeve! %%%selling entire collection%%%',Very Good Plus (VG+),6.0,16.56,-19.9,11.98,greedy
32,1043148003.0,"b'Top Buzz - Livin\' In Darkness (Remixes) (2x10"", Gat)'",40.0,2.07,11.04,4.57,133,7.73,19.31,27.6,361,667,spertusiak85,Poland,Breakbeat_PL,Aug 20,12,https://www.discogs.com/sell/item/1043148003,['Breakbeat;Hardcore;Techno'],"b""perfect condition! there's some really tiny small paper marks but sounds amazing! records was professional washed before listed! %%%selling entire collection%%%""",Near Mint (NM or M-),6.0,19.87,-20.69,8.290000000000003,overpriced
33,1053031962.0,"b'The Prodigy - Take Me To The Hospital (12"", Single)'",6.0,0.95,2.76,4.24,120,2.5,6.31,14.95,247,782,spertusiak85,Poland,Breakbeat_PL,Sep 20,23,https://www.discogs.com/sell/item/1053031962,['Breakbeat;DrumnBass;Dubstep'],"b""perfect condition! there's some dust on both sides. no marks!""",Near Mint (NM or M-),6.0,12.45,0.3099999999999996,8.64,good
34,1049136692.0,"b'Quadrophonia - Quadrophonia (12"", Maxi)'",8.0,2.76,1.0,4.36,58,1.09,2.9,3.5,124,464,spertusiak85,Poland,Breakbeat_PL,Aug 20,39,https://www.discogs.com/sell/item/1049136692,['Breakbeat;Techno'],b'solid very good plus condition!',Very Good Plus (VG+),6.0,2.41,-5.1,0.6000000000000001,greedy
35,1008903772.0,"b'Various - Alright All Night / Dubhead (12"")'",5.0,1.98,1.7,4.35,43,1.27,2.52,8.5,106,372,spertusiak85,Poland,Breakbeat_PL,Aug 20,22,https://www.discogs.com/sell/item/1008903772,['Breakbeat;Breaks;Dub'],b'some dust and fingerprints on record. but plays excellent!',Very Good Plus (VG+),6.0,7.23,-2.48,5.98,overpriced
36,1033581918.0,"b'Orbital - The Saint (12"")'",4.0,1.45,0.54,3.93,81,1.49,2.76,5.87,113,753,spertusiak85,Poland,Breakbeat_PL,Sep 20,54,https://www.discogs.com/sell/item/1033581918,['Trance;Breakbeat'],b'record in solid very good plus condition!',Very Good Plus (VG+),6.0,4.38,-1.2400000000000002,3.1100000000000003,expensive
37,909423187.0,"b'Push Button Objects - A Day In A Life (12"")'",5.0,1.47,2.41,4.01,138,2.0,3.39,8.0,285,963,spertusiak85,Poland,Breakbeat_PL,Jul 20,28,https://www.discogs.com/sell/item/909423187,['Breakbeat;Electro;Experimental'],b'very close to near mint condition! comes in original artwork sleeve!',Very Good Plus (VG+),6.0,6.0,-1.61,4.609999999999999,expensive
38,986815513.0,"b'QBass - Dancin\' People (12"")'",8.0,1.28,4.25,4.0,139,4.42,6.23,14.6,279,790,spertusiak85,Poland,Breakbeat_PL,Aug 20,19,https://www.discogs.com/sell/item/986815513,['Breakbeat;Hardcore;Techno'],b'record has some visible scratches but honestly sounds excellent! comes in brand new antistatic inner sleeve! record was professionally washed before listed! %%%selling entire collection%%%',Very Good Plus (VG+),6.0,10.18,-1.7699999999999996,8.37,expensive
39,903145681.0,"b'Urban Shakedown Featuring Micky Finn - Some Justice / Ruff Justice (12"")'",20.0,1.39,4.4,4.61,209,3.31,14.35,44.16,673,1216,spertusiak85,Poland,Breakbeat_PL,Sep 20,27,https://www.discogs.com/sell/item/903145681,['Breakbeat;Hardcore'],b'solid very good plus! all tunes sounds superb! record was professional washed before listed! comes in brand new antistatic sleeve! %%%selling entire collection%%%',Very Good Plus (VG+),6.0,40.85,-5.65,29.809999999999995,expensive
40,835524421.0,"b'Tek Niq* - Tek Niq Featuring EQ Remix (12"")'",14.0,1.1,11.04,3.83,46,11.02,12.69,18.76,153,209,spertusiak85,Poland,Breakbeat_PL,Aug 20,7,https://www.discogs.com/sell/item/835524421,['Breakbeat;Hardcore'],b'very nice media condition... comes in brand new antistatic sleeve! %%%selling entire collection%%%',Very Good Plus (VG+),6.0,7.740000000000002,-1.3100000000000005,6.070000000000002,good
41,946373541.0,"b'Timelapse (2) - Sunshine Choir (12"", Promo, W/Lbl, Sta)'",30.0,1.11,30.0,3.72,18,15.0,27.04,33.12,136,77,spertusiak85,Poland,Breakbeat_PL,Apr 20,3,https://www.discogs.com/sell/item/946373541,['Breakbeat;Hardcore'],b'record has some visible marks but honestly plays excellent!. comes in brand new antistatic inner sleeve... %%%selling entire collection%%%',Very Good Plus (VG+),6.0,18.12,-2.9600000000000013,6.079999999999997,good
42,1166393043.0,"b'Bass Construction - The E.P. (12"", EP)'",10.0,1.66,3.3,4.28,187,3.3,6.04,17.0,433,970,spertusiak85,Poland,Breakbeat_PL,Sep 20,48,https://www.discogs.com/sell/item/1166393043,['Breakbeat;Hardcore;Techno'],b'solid very good plus! all tunes sounds superb! record was professional washed before listed! comes in brand new antistatic sleeve! %%%selling entire collection%%%',Very Good Plus (VG+),6.0,13.7,-3.96,10.96,overpriced
43,1177445131.0,"b'The Prodigy - Experience (2xLP, Album)'",80.0,2.23,9.0,4.55,22,15.45,35.87,68.0,267,204,spertusiak85,Poland,Breakbeat_PL,Sep 20,17,https://www.discogs.com/sell/item/1177445131,['Hardcore;Breakbeat'],b'closely to near mint condition! superb quality sounds!',Very Good Plus (VG+),0.0,52.55,-44.13,32.13,greedy
44,1058999399.0,"b'Force Mass Motion - Transmission EP (12"", EP)'",12.0,2.49,3.31,3.85,81,1.0,4.82,19.99,174,371,spertusiak85,Poland,Breakbeat_PL,May 20,30,https://www.discogs.com/sell/item/1058999399,['Breakbeat;House;Acid'],b'solid very good plus! all tunes sounds superb! record was professional washed before listed! comes in original sleeve! %%%selling entire collection%%%',Very Good Plus (VG+),6.0,18.99,-7.18,15.169999999999998,greedy
45,1071370890.0,"b'Muslimgauze / Underspreche - Split EP (12"", EP)'",14.0,1.62,4.99,4.44,32,5.0,8.66,13.95,311,308,spertusiak85,Poland,Breakbeat_PL,Sep 20,14,https://www.discogs.com/sell/item/1071370890,['House;Techno;Breakbeat;Tribal'],b'very close to near mint condition!',Very Good Plus (VG+),6.0,8.95,-5.34,5.289999999999999,overpriced
46,1044620828.0,"b'Edge Of Darkness - Come Together (12"", S/Sided)'",24.0,2.18,10.0,4.26,94,5.51,11.03,18.49,308,421,spertusiak85,Poland,Breakbeat_PL,Sep 20,8,https://www.discogs.com/sell/item/1044620828,['Breakbeat;Hardcore;Jungle'],b'some scratches on record but sounds really clear! record was professional washed before listed! comes in brand new antistatic sleeve! %%%selling entire collection%%%',Very Good Plus (VG+),6.0,12.98,-12.97,7.459999999999999,overpriced
47,945423957.0,"b'Gregory Fleckner Quintet - A Gentle Introduction To The GFQ (12"")'",5.0,1.49,2.2,4.13,30,2.21,3.36,5.95,122,264,spertusiak85,Poland,Breakbeat_PL,Jun 20,38,https://www.discogs.com/sell/item/945423957,['Breakbeat;IDM'],b'record has some marks and dust but plays excellent! comes in generic sleeve!',Very Good Plus (VG+),6.0,3.74,-1.64,2.5900000000000003,expensive
48,845132002.0,"b'Bay-B-Kane* - Parallelle EP (12"", EP, Promo, Sta)'",30.0,1.81,20.0,4.5,66,7.73,16.56,27.59,180,219,spertusiak85,Poland,Breakbeat_PL,Aug 20,5,https://www.discogs.com/sell/item/845132002,['Breakbeat;Hardcore;Jungle'],b'superb condition! to be honest sounds excellent! comes in brand new antistatic inner sleeve! record was professionally washed before listed! %%%selling entire collection%%%',Very Good Plus (VG+),6.0,19.86,-13.44,11.03,overpriced
49,840066064.0,"b'Fourth Dimension* - Fourth Dimension Vol 2 (12"")'",12.0,1.28,6.62,4.09,43,6.62,9.38,13.25,127,188,spertusiak85,Poland,Breakbeat_PL,Aug 20,5,https://www.discogs.com/sell/item/840066064,['Breakbeat;Hardcore;Jungle'],b'record has some paper marks but honestly plays really clearly. comes in brand new antistatic inner sleeve... %%%selling entire collection%%%',Very Good Plus (VG+),6.0,6.63,-2.619999999999999,3.869999999999999,expensive
50,847966276.0,"b'The African - Eni-Meni-Minni-Mo (12"")'",4.0,1.4,0.95,3.58,31,1.0,2.85,5.52,120,158,spertusiak85,Poland,Breakbeat_PL,May 20,22,https://www.discogs.com/sell/item/847966276,['Breakbeat;Hardcore;House;Techno'],b'superb condition! to be honest sounds excellent! comes in brand new atistatic inner sleeve! record was professionally washed before listed! %%%selling entire collection%%%',Very Good Plus (VG+),6.0,4.52,-1.15,2.6699999999999995,expensive
51,842137550.0,"b'DJ Kid Andy* - Baby Stop Spining Me Around / Reach The Sky (12"")'",30.0,4.18,9.5,4.1,42,2.76,7.17,22.07,108,227,spertusiak85,Poland,Breakbeat_PL,May 20,8,https://www.discogs.com/sell/item/842137550,['Breakbeat;Hardcore'],b'superb condition! to be honest sounds excellent! comes in original sleeve with brand new atistatic inner sleeve! record was professionally washed before listed! %%%selling entire collection%%%',Very Good Plus (VG+),6.0,19.31,-22.83,14.9,greedy
52,819787385.0,"b'Hardkiss - The Phoenix (12"")'",4.0,1.55,1.5,4.29,34,0.46,2.58,5.77,114,250,spertusiak85,Poland,Breakbeat_PL,Jul 20,29,https://www.discogs.com/sell/item/819787385,['Breakbeat;House;Downtempo'],b'very close to near mint condition! comes in original artwork sleeve!',Very Good Plus (VG+),6.0,5.31,-1.42,3.1899999999999995,expensive
53,1180324272.0,"b'Dougal & Evolution (31) / Clarkee* & Phantasy* - Y\'Know (What Y\' Want) / Near Miss (12"")'",14.35,1.63,14.35,4.19,64,2.55,8.83,13.24,216,318,BassKitchenRecords,Poland,Breakbeat_PL,Jun 20,3,https://www.discogs.com/sell/item/1180324272,['Breakbeat;HappyHardcore'],b'old skool breakbeat hardcore and early dreamscape classic. nice copy plays great.',Very Good Plus (VG+),0.0,10.69,-5.52,4.41,overpriced
54,1180317954.0,"b'Direckt - I Got Ya (Feeling) (12"", S/Sided, Etch)'",35.32,1.34,32.01,4.59,83,11.04,26.29,38.24,319,257,BassKitchenRecords,Poland,Breakbeat_PL,Aug 20,8,https://www.discogs.com/sell/item/1180317954,['Breakbeat;House;Hardcore'],b'rare old skool breakbeat gem. nice copy with just some very light sleeve marks. plays great.',Very Good Plus (VG+),0.0,27.20000000000001,-9.03,11.950000000000005,expensive
55,1135542578.0,"b'The Chemical Brothers - Exit Planet Dust (2xLP, Album, RE)'",17.0,0.73,17.0,4.61,119,16.5,23.18,31.5,338,1330,Grefili,Poland,Breakbeat_PL,Aug 20,90,https://www.discogs.com/sell/item/1135542578,['Breakbeat;TripHop;BigBeat'],b'new. factory sealed',Mint (M),4.0,15.0,6.18,8.32,very nice
56,1176620224.0,"b'Various - Kultura Zvuka #002 (12"", EP)'",12.0,1.0,8.9,4.46,13,8.0,11.99,14.45,136,80,k-wax_records,Poland,Breakbeat_PL,Jul 20,8,https://www.discogs.com/sell/item/1176620224,['House;DeepHouse;Breakbeat;Techno'],b'0',Mint (M),3.0,6.4499999999999975,-0.009999999999999787,2.459999999999999,good
57,849601739.0,"b'Forum (15) - Forum EP (12"", EP)'",38.0,1.72,32.0,4.71,135,16.99,22.12,35.0,1734,499,Mitura,Poland,Breakbeat_PL,Sep 20,5,https://www.discogs.com/sell/item/849601739,['House;AcidHouse;Breakbeat;Tribal;Leftfield'],b'0',Very Good Plus (VG+),0.0,18.01,-15.88,12.88,overpriced
58,885229941.0,"b'DJ Fett Burger, Jayda G & Sleep D - Velvet Vortex (12"")'",10.0,1.71,3.4,4.59,64,3.67,5.86,11.56,511,550,Mitura,Poland,Breakbeat_PL,Jun 20,26,https://www.discogs.com/sell/item/885229941,['House;Breakbeat;Dub'],b'0',Near Mint (NM or M-),0.0,7.8900000000000015,-4.14,5.7,overpriced
59,1173865277.0,"b'Pendulum (3) - The Other Side (12"", S/Sided, Etch, Gre)'",7.99,1.33,7.99,4.0,27,4.99,5.99,15.0,107,165,rafrecords,Poland,Breakbeat_PL,Jul 20,8,https://www.discogs.com/sell/item/1173865277,['Breakbeat;Dubstep'],b'new !!!! eu confirmed shipping 7 euros',Mint (M),0.0,10.01,-2.0,9.01,expensive
60,1103900258.0,"b'Garden - Moss Beats Grass EP (12"", EP)'",10.99,2.11,2.3,3.95,20,2.9,5.2,5.95,103,122,HIT-Record-Store,Poland,Breakbeat_PL,Jun 20,22,https://www.discogs.com/sell/item/1103900258,['Breakbeat;House;Downtempo;Disco'],b'ex- / ex- . photos sent on your request. ask for the exact shipping price before paying.',Near Mint (NM or M-),0.0,3.0500000000000003,-5.79,0.75,overpriced
61,961313055.0,"b'Bomfunk MC\'s - Freestyler (12"")'",100.0,3.23,28.04,4.11,88,19.9,31.0,48.58,758,434,dj.romy,Poland,Breakbeat_PL,Sep 20,19,https://www.discogs.com/sell/item/961313055,['Breakbeat;DrumnBass'],b'0',Near Mint (NM or M-),0.0,28.68,-69.0,17.58,greedy
62,1040647801.0,"b'Oakenfold* - Southern Sun / Ready Steady Go (12"")'",20.0,1.74,5.1,4.46,203,7.18,11.52,21.21,346,943,dj.romy,Poland,Breakbeat_PL,Sep 20,18,https://www.discogs.com/sell/item/1040647801,['Breakbeat;Trance'],b'0',Mint (M),0.0,14.03,-8.48,9.69,overpriced
63,1040690225.0,"b'Moguai - U Know Y (12"")'",12.0,2.67,2.0,4.31,99,1.5,4.5,6.0,152,644,dj.romy,Poland,Breakbeat_PL,Aug 20,29,https://www.discogs.com/sell/item/1040690225,['Breakbeat;Electro;Techno'],b'0',Very Good Plus (VG+),0.0,4.5,-7.5,1.5,greedy
64,1081826154.0,"b'Underworld - Born Slippy (12"", Single)'",70.0,5.67,5.51,4.59,321,6.79,12.35,21.25,629,2112,dj.romy,Poland,Breakbeat_PL,Sep 20,40,https://www.discogs.com/sell/item/1081826154,['Breakbeat;Techno'],b'0',Near Mint (NM or M-),0.0,14.46,-57.65,8.9,greedy
65,1082693929.0,"b'Afrika Bambaataa & WestBam Present I.F.O. - Agharta - The City Of Shamballa (12"", Promo)'",50.0,3.36,21.25,4.77,13,10.98,14.9,17.0,103,68,dj.romy,Poland,Breakbeat_PL,Jul 20,4,https://www.discogs.com/sell/item/1082693929,['Breakbeat;Electro'],b'0',Mint (M),0.0,6.02,-35.1,2.1,greedy
66,1083095369.0,"b'The Prodigy - Music For The Jilted Generation (2xLP, Album, Gat)'",200.0,4.44,16.0,4.66,951,29.75,45.0,59.9,2988,4968,dj.romy,Poland,Breakbeat_PL,Sep 20,55,https://www.discogs.com/sell/item/1083095369,['Breakbeat;Techno;BigBeat'],b'new in foil',Mint (M),0.0,30.15,-155.0,14.9,greedy
67,1171778360.0,"b'Neneh Cherry - Raw Like Sushi (LP, Album)'",9.0,1.21,1.38,3.79,143,2.99,7.46,16.56,249,2106,bialystok,Poland,Breakbeat_PL,Aug 20,87,https://www.discogs.com/sell/item/1171778360,['NewJackSwing;Dance-pop;House;Breakbeat;Freestyle;TripHop;PopRap'],b'0',Very Good Plus (VG+),5.0,13.57,-1.54,9.099999999999998,expensive
68,514039716.0,"b'The Joker (7) - The Joker / Roots (12"", RE)'",22.08,2.0,8.82,4.65,106,7.73,11.04,17.66,280,453,radicallpl,Poland,Breakbeat_PL,Aug 20,22,https://www.discogs.com/sell/item/514039716,['Breakbeat;Hardcore;DrumnBass'],b'0',Near Mint (NM or M-),0.0,9.93,-11.04,6.620000000000001,overpriced
69,1136448620.0,"b'The Chemical Brothers - Exit Planet Dust (2xLP, Album, RE)'",17.99,0.78,17.0,4.61,119,16.5,23.18,31.5,338,1330,mechanim,Poland,Breakbeat_PL,Aug 20,90,https://www.discogs.com/sell/item/1136448620,['Breakbeat;TripHop;BigBeat'],b'new. sealed. unplayed. 100% mint condition. shipping from poland with priority international trackable.',Mint (M),7.0,15.0,5.190000000000001,8.32,very nice
